name,sources,padded_ports,empty_ports,padding_fraction,tree_levels,merge_nodes,state_bits,workload,mapping,trace_sha256,generated,accepted,overrun,event_p99_latency,pair_p99_latency,generated_pairs,complete_pairs,pair_completion_ratio,max_request_wait,drain_cycles,level0_link_util_mean,level0_link_util_max,level1_link_util_mean,level1_link_util_max,level2_link_util_mean,level2_link_util_max,mapping_wire_span_max,mapping_wire_span_mean,mapping_wire_span_total,tree_edge_span_max,estimated_wire_span_max,merge_fanout_max
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,interleaved,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,6,6,1646,405,0.24605103280680438,3,6,0.249634858812074,0.49951314508276534,0.998539435248296,0.998539435248296,0.0,0.0,3,1.5,24,2,3,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,bit_reversed,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2048,1244,6,6,1646,693,0.42102065613608747,3,6,0.249269717624148,0.498539435248296,0.997078870496592,0.997078870496592,0.0,0.0,3,1.5,24,2,3,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,placement_best,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2054,1238,8,8,1646,723,0.43924665856622114,3,8,0.2497568093385214,0.2504863813229572,0.9990272373540856,0.9990272373540856,0.0,0.0,4,1.5,24,2,4,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,placement_worst,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2037,1255,5,5,1646,690,0.41919805589307413,3,5,0.24805163175840234,0.9922065270336093,0.9922065270336093,0.9922065270336093,0.0,0.0,3,0.75,12,2,3,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_00,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,622,0.3778857837181045,5,7,0.24951338199513381,0.34744525547445254,0.9980535279805353,0.9980535279805353,0.0,0.0,5,2.875,46,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_01,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2054,1238,8,8,1646,723,0.43924665856622114,3,8,0.2497568093385214,0.2504863813229572,0.9990272373540856,0.9990272373540856,0.0,0.0,5,1.75,28,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_02,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,622,0.3778857837181045,5,7,0.24951338199513381,0.34744525547445254,0.9980535279805353,0.9980535279805353,0.0,0.0,6,3.0,48,2,6,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_03,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2048,1244,6,6,1646,693,0.42102065613608747,3,6,0.249269717624148,0.498539435248296,0.997078870496592,0.997078870496592,0.0,0.0,5,2.75,44,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_04,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,564,0.34264884568651277,5,6,0.249634858812074,0.3432327166504382,0.998539435248296,0.998539435248296,0.0,0.0,5,2.5,40,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_05,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2048,1244,6,6,1646,693,0.42102065613608747,3,6,0.249269717624148,0.498539435248296,0.997078870496592,0.997078870496592,0.0,0.0,5,2.125,34,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_06,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2048,1244,6,6,1646,693,0.42102065613608747,3,6,0.249269717624148,0.498539435248296,0.997078870496592,0.997078870496592,0.0,0.0,5,2.5,40,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_07,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2054,1238,8,8,1646,732,0.44471445929526127,3,8,0.2497568093385214,0.2509727626459144,0.9990272373540856,0.9990272373540856,0.0,0.0,5,2.75,44,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_08,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2050,1242,9,9,1646,614,0.3730255164034022,5,6,0.24951314508276534,0.35004868549172347,0.9980525803310614,0.9980525803310614,0.0,0.0,6,2.75,44,2,6,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_09,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2054,1238,8,8,1646,408,0.24787363304981774,3,8,0.2497568093385214,0.2509727626459144,0.9990272373540856,0.9990272373540856,0.0,0.0,5,2.375,38,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_10,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,559,0.3396111786148238,5,6,0.249634858812074,0.3432327166504382,0.998539435248296,0.998539435248296,0.0,0.0,5,1.875,30,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_11,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2048,1244,6,6,1646,693,0.42102065613608747,3,6,0.249269717624148,0.498539435248296,0.997078870496592,0.997078870496592,0.0,0.0,5,2.75,44,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_12,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2048,1244,6,6,1646,693,0.42102065613608747,3,6,0.249269717624148,0.498539435248296,0.997078870496592,0.997078870496592,0.0,0.0,6,2.625,42,2,6,4
