name,workload,kind,block_size,link_width,pins,charged_storage_bits,offered,accepted,overrun,delivered,blocks,raw_blocks,link_bits,link_cycles,bits_per_event,events_per_pin_cycle,average_latency,max_latency,drain_cycle
rotating_victim_affine,rotating_victim,codec,4,4,8,74,4217,3284,933,3284,821,821,13136,4105,4.0,0.1,14.83373934226553,26,4111
rotating_victim_affine,rotating_victim,raw,8,1,3,138,4217,1015,3202,1015,127,127,4060,4187,4.0,0.08080566833850808,114.67389162561577,131,4200
rotating_victim_affine,rotating_victim,codec,8,1,3,138,4217,1051,3166,1051,132,81,4051,4183,3.8544243577545196,0.08375169336202087,109.62987630827783,130,4192
rotating_victim_affine,rotating_victim,raw,8,2,5,138,4217,1943,2274,1943,243,243,7772,4129,4.0,0.09411479777185759,51.900154400411736,67,4142
rotating_victim_affine,rotating_victim,codec,8,2,5,138,4217,1957,2260,1957,245,216,7741,4130,3.955544200306592,0.09476997578692493,51.263668880940216,66,4141
rotating_victim_affine,rotating_victim,raw,8,4,8,138,4217,3646,571,3646,456,456,14584,4102,4.0,0.11110433934666017,20.851069665386724,30,4115
rotating_victim_affine,rotating_victim,codec,8,4,8,138,4217,3646,571,3646,456,456,14584,4102,4.0,0.11110433934666017,20.851069665386724,30,4115
rotating_victim_affine,rotating_victim,raw,16,1,3,266,4217,1039,3178,1039,65,65,4156,4221,4.0,0.082050067124694,176.13185755534167,194,4250
rotating_victim_affine,rotating_victim,codec,16,1,3,266,4217,1119,3098,1119,70,16,4150,4220,3.708668453976765,0.08838862559241706,162.4048257372654,190,4249
rotating_victim_affine,rotating_victim,raw,16,2,5,266,4217,2008,2209,2008,126,126,8032,4142,4.0,0.0969579913085466,82.34860557768924,98,4164
rotating_victim_affine,rotating_victim,codec,16,2,5,266,4217,2028,2189,2028,127,102,8005,4142,3.9472386587771204,0.09792370835345243,81.88757396449704,97,4168
rotating_victim_affine,rotating_victim,raw,16,4,8,266,4217,3857,360,3857,242,242,15428,4099,4.0,0.117620151256404,35.636245786881,44,4131
rotating_victim_affine,rotating_victim,codec,16,4,8,266,4217,3857,360,3857,242,242,15428,4099,4.0,0.117620151256404,35.636245786881,44,4131
rotating_victim_affine,rotating_victim,raw,32,1,3,522,4217,1071,3146,1071,34,34,4284,4318,4.0,0.08267716535433071,301.18954248366015,370,4363
rotating_victim_affine,rotating_victim,codec,32,1,3,522,4217,1071,3146,1071,34,31,4271,4305,3.987861811391223,0.08292682926829269,300.3090569561158,370,4350
rotating_victim_affine,rotating_victim,raw,32,2,5,522,4217,2053,2164,2053,65,65,8212,4171,4.0,0.09844162071445696,145.78616658548466,178,4227
rotating_victim_affine,rotating_victim,codec,32,2,5,522,4217,2053,2164,2053,65,65,8212,4171,4.0,0.09844162071445696,145.78616658548466,178,4227
rotating_victim_affine,rotating_victim,raw,32,4,8,522,4217,3964,253,3964,124,124,15856,4088,4.0,0.12120841487279843,66.70938446014127,75,4160
rotating_victim_affine,rotating_victim,codec,32,4,8,522,4217,3964,253,3964,124,124,15856,4088,4.0,0.12120841487279843,66.70938446014127,75,4160
rotating_victim_identity,rotating_victim,raw,4,1,3,74,4217,979,3238,979,245,245,3916,4161,4.0,0.07842666025795081,84.94279877425944,101,4166
rotating_victim_identity,rotating_victim,codec,4,1,3,74,4217,979,3238,979,245,245,3916,4161,4.0,0.07842666025795081,84.94279877425944,101,4166
rotating_victim_identity,rotating_victim,raw,4,2,5,74,4217,1835,2382,1835,459,459,7340,4129,4.0,0.08888350690239767,37.46811989100817,53,4134
rotating_victim_identity,rotating_victim,codec,4,2,5,74,4217,1835,2382,1835,459,459,7340,4129,4.0,0.08888350690239767,37.46811989100817,53,4134
rotating_victim_identity,rotating_victim,raw,4,4,8,74,4217,3282,935,3282,821,821,13128,4103,4.0,0.0999878137947843,14.836684948202315,26,4108
rotating_victim_identity,rotating_victim,codec,4,4,8,74,4217,3282,935,3282,821,821,13128,4103,4.0,0.0999878137947843,14.836684948202315,26,4108
rotating_victim_identity,rotating_victim,raw,8,1,3,138,4217,1014,3203,1014,127,127,4056,4183,4.0,0.08080325125508009,114.6508875739645,131,4195
rotating_victim_identity,rotating_victim,codec,8,1,3,138,4217,1055,3162,1055,132,78,4058,4190,3.8464454976303317,0.08392999204455051,109.57535545023697,130,4203
rotating_victim_identity,rotating_victim,raw,8,2,5,138,4217,1945,2272,1945,244,244,7780,4134,4.0,0.09409772617319787,51.361439588688945,67,4146
rotating_victim_identity,rotating_victim,codec,8,2,5,138,4217,1952,2265,1952,244,220,7736,4124,3.9631147540983607,0.09466537342386033,51.298668032786885,67,4138
rotating_victim_identity,rotating_victim,raw,8,4,8,138,4217,3646,571,3646,456,456,14584,4102,4.0,0.11110433934666017,20.844487109160724,30,4115
rotating_victim_identity,rotating_victim,codec,8,4,8,138,4217,3646,571,3646,456,456,14584,4102,4.0,0.11110433934666017,20.844487109160724,30,4115
rotating_victim_identity,rotating_victim,raw,16,1,3,266,4217,1039,3178,1039,65,65,4156,4221,4.0,0.082050067124694,176.06833493743986,194,4250
rotating_victim_identity,rotating_victim,codec,16,1,3,266,4217,1119,3098,1119,70,14,4140,4210,3.6997319034852545,0.08859857482185274,162.3360142984808,189,4239
rotating_victim_identity,rotating_victim,raw,16,2,5,266,4217,2008,2209,2008,126,126,8032,4142,4.0,0.0969579913085466,82.72211155378486,98,4164
rotating_victim_identity,rotating_victim,codec,16,2,5,266,4217,2026,2191,2026,127,101,8002,4141,3.949654491609082,0.09785076068582468,81.60118460019743,97,4165
rotating_victim_identity,rotating_victim,raw,16,4,8,266,4217,3857,360,3857,242,242,15428,4099,4.0,0.117620151256404,35.716619134042,44,4131
rotating_victim_identity,rotating_victim,codec,16,4,8,266,4217,3857,360,3857,242,242,15428,4099,4.0,0.117620151256404,35.716619134042,44,4131
rotating_victim_identity,rotating_victim,raw,32,1,3,522,4217,1071,3146,1071,34,34,4284,4318,4.0,0.08267716535433071,300.8216619981326,370,4363
rotating_victim_identity,rotating_victim,codec,32,1,3,522,4217,1071,3146,1071,34,31,4267,4301,3.984126984126984,0.08300395256916997,299.890756302521,370,4346
rotating_victim_identity,rotating_victim,raw,32,2,5,522,4217,2052,2165,2052,65,65,8208,4169,4.0,0.09844087311105781,145.70906432748538,177,4226
rotating_victim_identity,rotating_victim,codec,32,2,5,522,4217,2052,2165,2052,65,65,8208,4169,4.0,0.09844087311105781,145.70906432748538,177,4226
rotating_victim_identity,rotating_victim,raw,32,4,8,522,4217,3968,249,3968,124,124,15872,4092,4.0,0.12121212121212122,66.78301411290323,76,4163
rotating_victim_identity,rotating_victim,codec,32,4,8,522,4217,3968,249,3968,124,124,15872,4092,4.0,0.12121212121212122,66.78301411290323,76,4163
shape_b1,rate_shape,raw,4,1,3,74,2048,980,1068,980,245,245,3920,4165,4.0,0.0784313725490196,84.39081632653061,101,4175
shape_b1,rate_shape,codec,4,1,3,74,2048,980,1068,980,245,245,3920,4165,4.0,0.0784313725490196,84.39081632653061,101,4175
shape_b1,rate_shape,raw,4,2,5,74,2048,1830,218,1830,458,458,7320,4118,4.0,0.08887809616318601,36.81967213114754,53,4126
shape_b1,rate_shape,codec,4,2,5,74,2048,1830,218,1830,458,458,7320,4118,4.0,0.08887809616318601,36.81967213114754,53,4126
shape_b1,rate_shape,raw,4,4,8,74,2048,2048,0,2048,512,512,8192,2560,4.0,0.1,9.5,11,4102
shape_b1,rate_shape,codec,4,4,8,74,2048,2048,0,2048,512,512,8192,2560,4.0,0.1,9.5,11,4102
shape_b1,rate_shape,raw,8,1,3,138,2048,1010,1038,1010,127,127,4040,4167,4.0,0.08079353651707863,113.99801980198019,131,4183
shape_b1,rate_shape,codec,8,1,3,138,2048,1056,992,1056,132,68,4032,4164,3.8181818181818183,0.0845341018251681,108.30681818181819,127,4186
shape_b1,rate_shape,raw,8,2,5,138,2048,1938,110,1938,243,243,7752,4119,4.0,0.09410050983248361,50.31424148606811,67,4138
shape_b1,rate_shape,codec,8,2,5,138,2048,1994,54,1994,250,134,7628,4122,3.8254764292878636,0.09674915089762251,48.314944834503514,65,4141
shape_b1,rate_shape,raw,8,4,8,138,2048,2048,0,2048,256,256,8192,2304,4.0,0.1111111111111111,19.5,23,4110
shape_b1,rate_shape,codec,8,4,8,138,2048,2048,0,2048,256,129,7811,2304,3.81396484375,0.1111111111111111,19.5,23,4110
shape_b1,rate_shape,raw,16,1,3,266,2048,1036,1012,1036,65,65,4144,4209,4.0,0.0820464084897442,175.73552123552125,194,4251
shape_b1,rate_shape,codec,16,1,3,266,2048,1152,896,1152,72,0,4108,4180,3.5659722222222223,0.09186602870813397,155.54340277777777,173,4226
shape_b1,rate_shape,raw,16,2,5,266,2048,1998,50,1998,125,125,7992,4121,4.0,0.0969667556418345,79.39889889889889,98,4165
shape_b1,rate_shape,codec,16,2,5,266,2048,2048,0,2048,128,0,7300,3842,3.564453125,0.10661114003123373,52.515625,62,4139
shape_b1,rate_shape,raw,16,4,8,266,2048,2048,0,2048,128,128,8192,2176,4.0,0.11764705882352941,39.5,47,4126
shape_b1,rate_shape,codec,16,4,8,266,2048,2048,0,2048,128,0,7300,2049,3.564453125,0.12493899463152758,38.5078125,47,4125
shape_b1,rate_shape,raw,32,1,3,522,2048,1052,996,1052,33,33,4208,4241,4.0,0.0826849013597422,291.7347908745247,360,4331
shape_b1,rate_shape,codec,32,1,3,522,2048,1141,907,1141,36,0,4176,4212,3.6599474145486415,0.09029756251978474,267.4224364592463,342,4295
shape_b1,rate_shape,raw,32,2,5,522,2048,2028,20,2028,64,64,8112,4120,4.0,0.09844660194174758,130.63214990138067,163,4201
shape_b1,rate_shape,codec,32,2,5,522,2048,2048,0,2048,64,0,6980,3586,3.408203125,0.11422197434467374,102.53125,120,4181
shape_b1,rate_shape,raw,32,4,8,522,2048,2048,0,2048,64,64,8192,2112,4.0,0.12121212121212122,79.5,95,4158
shape_b1,rate_shape,codec,32,4,8,522,2048,2048,0,2048,64,0,6980,1857,3.408203125,0.13785675821217017,75.515625,92,4154
shape_b16,rate_shape,raw,4,1,3,74,2048,969,1079,969,243,243,3876,4119,4.0,0.07841709152706967,84.8937048503612,101,4153
shape_b16,rate_shape,codec,4,1,3,74,2048,969,1079,969,243,243,3876,4119,4.0,0.07841709152706967,84.8937048503612,101,4153
shape_b16,rate_shape,raw,4,2,5,74,2048,1812,236,1812,453,453,7248,4077,4.0,0.08888888888888889,37.44426048565121,53,4114
shape_b16,rate_shape,codec,4,2,5,74,2048,1812,236,1812,453,453,7248,4077,4.0,0.08888888888888889,37.44426048565121,53,4114
shape_b16,rate_shape,raw,4,4,8,74,2048,2048,0,2048,512,512,8192,2560,4.0,0.1,17.0,26,4096
shape_b16,rate_shape,codec,4,4,8,74,2048,2048,0,2048,512,512,8192,2560,4.0,0.1,17.0,26,4096
shape_b16,rate_shape,raw,8,1,3,138,2048,1000,1048,1000,125,125,4000,4125,4.0,0.08080808080808081,114.784,131,4170
shape_b16,rate_shape,codec,8,1,3,138,2048,1048,1000,1048,131,66,3997,4128,3.8139312977099236,0.08462532299741603,108.54198473282443,125,4173
shape_b16,rate_shape,raw,8,2,5,138,2048,1920,128,1920,240,240,7680,4080,4.0,0.09411764705882353,51.0796875,67,4125
shape_b16,rate_shape,codec,8,2,5,138,2048,1976,72,1976,247,124,7535,4076,3.813259109311741,0.09695780176643769,48.94078947368421,65,4121
shape_b16,rate_shape,raw,8,4,8,138,2048,2048,0,2048,256,256,8192,2304,4.0,0.1111111111111111,24.0,32,4096
shape_b16,rate_shape,codec,8,4,8,138,2048,2048,0,2048,256,128,7808,2304,3.8125,0.1111111111111111,24.0,32,4096
shape_b16,rate_shape,raw,16,1,3,266,2048,1024,1024,1024,64,64,4096,4160,4.0,0.08205128205128205,175.75,194,4221
shape_b16,rate_shape,codec,16,1,3,266,2048,1152,896,1152,72,0,4104,4176,3.5625,0.09195402298850575,155.46527777777777,173,4237
shape_b16,rate_shape,raw,16,2,5,266,2048,1984,64,1984,124,124,7936,4092,4.0,0.09696969696969697,80.06754032258064,98,4153
shape_b16,rate_shape,codec,16,2,5,266,2048,2048,0,2048,128,0,7296,3840,3.5625,0.10666666666666667,52.5,60,4124
shape_b16,rate_shape,raw,16,4,8,266,2048,2048,0,2048,128,128,8192,2176,4.0,0.11764705882352941,39.5,47,4111
shape_b16,rate_shape,codec,16,4,8,266,2048,2048,0,2048,128,0,7296,2048,3.5625,0.125,38.5,46,4110
shape_b16,rate_shape,raw,32,1,3,522,2048,1040,1008,1040,33,33,4160,4193,4.0,0.08267747833691072,291.9153846153846,355,4286
shape_b16,rate_shape,codec,32,1,3,522,2048,1216,832,1216,38,0,4142,4180,3.40625,0.09696969696969697,246.56743421052633,298,4289
shape_b16,rate_shape,raw,32,2,5,522,2048,2016,32,2016,63,63,8064,4095,4.0,0.09846153846153846,134.25099206349208,163,4204
shape_b16,rate_shape,codec,32,2,5,522,2048,2048,0,2048,64,0,6976,3584,3.40625,0.11428571428571428,102.5,118,4166
shape_b16,rate_shape,raw,32,4,8,522,2048,2048,0,2048,64,64,8192,2112,4.0,0.12121212121212122,79.5,95,4143
shape_b16,rate_shape,codec,32,4,8,522,2048,2048,0,2048,64,0,6976,1856,3.40625,0.13793103448275862,75.5,91,4139
shape_b4,rate_shape,raw,4,1,3,74,2048,980,1068,980,245,245,3920,4165,4.0,0.0784313725490196,84.44897959183673,101,4178
shape_b4,rate_shape,codec,4,1,3,74,2048,980,1068,980,245,245,3920,4165,4.0,0.0784313725490196,84.44897959183673,101,4178
shape_b4,rate_shape,raw,4,2,5,74,2048,1828,220,1828,457,457,7312,4113,4.0,0.08888888888888889,36.91630196936543,53,4126
shape_b4,rate_shape,codec,4,2,5,74,2048,1828,220,1828,457,457,7312,4113,4.0,0.08888888888888889,36.91630196936543,53,4126
shape_b4,rate_shape,raw,4,4,8,74,2048,2048,0,2048,512,512,8192,2560,4.0,0.1,9.5,11,4099
shape_b4,rate_shape,codec,4,4,8,74,2048,2048,0,2048,512,512,8192,2560,4.0,0.1,9.5,11,4099
shape_b4,rate_shape,raw,8,1,3,138,2048,1008,1040,1008,126,126,4032,4158,4.0,0.08080808080808081,114.21825396825396,131,4183
shape_b4,rate_shape,codec,8,1,3,138,2048,1056,992,1056,132,68,4032,4164,3.8181818181818183,0.0845341018251681,108.10416666666667,125,4189
shape_b4,rate_shape,raw,8,2,5,138,2048,1936,112,1936,242,242,7744,4114,4.0,0.09411764705882353,50.11570247933884,67,4139
shape_b4,rate_shape,codec,8,2,5,138,2048,1991,57,1991,249,133,7616,4115,3.8252134605725767,0.09676792223572296,48.56654947262682,65,4139
shape_b4,rate_shape,raw,8,4,8,138,2048,2048,0,2048,256,256,8192,2304,4.0,0.1111111111111111,19.5,23,4107
shape_b4,rate_shape,codec,8,4,8,138,2048,2048,0,2048,256,256,8192,2304,4.0,0.1111111111111111,19.5,23,4107
shape_b4,rate_shape,raw,16,1,3,266,2048,1036,1012,1036,65,65,4144,4209,4.0,0.0820464084897442,175.85521235521236,194,4254
shape_b4,rate_shape,codec,16,1,3,266,2048,1152,896,1152,72,2,4118,4190,3.5746527777777777,0.09164677804295943,155.90277777777777,176,4239
shape_b4,rate_shape,raw,16,2,5,266,2048,1996,52,1996,125,125,7984,4117,4.0,0.09696380859849404,79.44038076152304,98,4162
shape_b4,rate_shape,codec,16,2,5,266,2048,2048,0,2048,128,89,7919,4107,3.86669921875,0.09973216459702947,72.9765625,90,4156
shape_b4,rate_shape,raw,16,4,8,266,2048,2048,0,2048,128,128,8192,2176,4.0,0.11764705882352941,39.5,47,4123
shape_b4,rate_shape,codec,16,4,8,266,2048,2048,0,2048,128,128,8192,2176,4.0,0.11764705882352941,39.5,47,4123
shape_b4,rate_shape,raw,32,1,3,522,2048,1050,998,1050,33,33,4200,4233,4.0,0.08268367587999055,292.6552380952381,355,4324
shape_b4,rate_shape,codec,32,1,3,522,2048,1076,972,1076,34,6,4172,4206,3.8773234200743496,0.08527500396259312,282.3708178438662,351,4291
shape_b4,rate_shape,raw,32,2,5,522,2048,2027,21,2027,64,64,8108,4118,4.0,0.09844584749878582,133.15688209176122,163,4203
shape_b4,rate_shape,codec,32,2,5,522,2048,2047,1,2047,64,21,8055,4113,3.935026868588178,0.09953805008509603,130.743038593063,161,4209
shape_b4,rate_shape,raw,32,4,8,522,2048,2048,0,2048,64,64,8192,2112,4.0,0.12121212121212122,79.5,95,4155
shape_b4,rate_shape,codec,32,4,8,522,2048,2048,0,2048,64,64,8192,2112,4.0,0.12121212121212122,79.5,95,4155
spatial_dispersed,matched_spatial,raw,4,1,3,74,1536,488,1048,488,122,122,1952,2074,4.0,0.0784313725490196,47.44467213114754,50,2085
spatial_dispersed,matched_spatial,codec,4,1,3,74,1536,488,1048,488,122,122,1952,2074,4.0,0.0784313725490196,47.44467213114754,50,2085
spatial_dispersed,matched_spatial,raw,4,2,5,74,1536,912,624,912,228,228,3648,2052,4.0,0.08888888888888889,23.74451754385965,26,2063
spatial_dispersed,matched_spatial,codec,4,2,5,74,1536,912,624,912,228,228,3648,2052,4.0,0.08888888888888889,23.74451754385965,26,2063
spatial_dispersed,matched_spatial,raw,4,4,8,74,1536,1536,0,1536,384,384,6144,1920,4.0,0.1,9.5,11,2053
spatial_dispersed,matched_spatial,codec,4,4,8,74,1536,1536,0,1536,384,384,6144,1920,4.0,0.1,9.5,11,2053
spatial_dispersed,matched_spatial,raw,8,1,3,138,1536,508,1028,508,64,64,2032,2096,4.0,0.08078880407124682,77.73818897637796,93,2112
spatial_dispersed,matched_spatial,codec,8,1,3,138,1536,508,1028,508,64,64,2032,2096,4.0,0.08078880407124682,77.73818897637796,93,2112
spatial_dispersed,matched_spatial,raw,8,2,5,138,1536,969,567,969,122,122,3876,2060,4.0,0.09407766990291262,38.52115583075335,45,2078
spatial_dispersed,matched_spatial,codec,8,2,5,138,1536,969,567,969,122,122,3876,2060,4.0,0.09407766990291262,38.52115583075335,45,2078
spatial_dispersed,matched_spatial,raw,8,4,8,138,1536,1536,0,1536,192,192,6144,1728,4.0,0.1111111111111111,18.166666666666668,21,2061
spatial_dispersed,matched_spatial,codec,8,4,8,138,1536,1536,0,1536,192,192,6144,1728,4.0,0.1111111111111111,18.166666666666668,21,2061
spatial_dispersed,matched_spatial,raw,16,1,3,266,1536,519,1017,519,33,33,2076,2109,4.0,0.0820293978188715,138.63005780346822,179,2139
spatial_dispersed,matched_spatial,codec,16,1,3,266,1536,580,956,580,37,1,2068,2105,3.56551724137931,0.09184481393507522,123.64137931034483,158,2132
spatial_dispersed,matched_spatial,raw,16,2,5,266,1536,1000,536,1000,63,63,4000,2063,4.0,0.09694619486185167,68.638,83,2094
spatial_dispersed,matched_spatial,codec,16,2,5,266,1536,1099,437,1099,69,1,3920,2063,3.56687898089172,0.10654386815317499,62.0400363967243,74,2097
spatial_dispersed,matched_spatial,raw,16,4,8,266,1536,1536,0,1536,96,96,6144,1632,4.0,0.11764705882352941,35.5,39,2077
spatial_dispersed,matched_spatial,codec,16,4,8,266,1536,1536,0,1536,96,0,5472,1536,3.5625,0.125,34.5,38,2076
spatial_dispersed,matched_spatial,raw,32,1,3,522,1536,548,988,548,18,18,2192,2210,4.0,0.08265460030165912,259.5109489051095,349,2273
spatial_dispersed,matched_spatial,codec,32,1,3,522,1536,753,783,753,24,1,2115,2139,2.808764940239044,0.11734455352968677,180.43957503320053,232,2200
spatial_dispersed,matched_spatial,raw,32,2,5,522,1536,1028,508,1028,33,33,4112,2089,4.0,0.0984202967927238,129.22081712062257,157,2160
spatial_dispersed,matched_spatial,codec,32,2,5,522,1536,1427,109,1427,45,1,3992,2063,2.797477224947442,0.13834222006786234,89.66292922214436,100,2126
spatial_dispersed,matched_spatial,raw,32,4,8,522,1536,1536,0,1536,48,48,6144,1584,4.0,0.12121212121212122,70.16666666666667,77,2109
spatial_dispersed,matched_spatial,codec,32,4,8,522,1536,1536,0,1536,48,0,4272,1152,2.78125,0.16666666666666666,61.166666666666664,68,2100
spatial_local,matched_spatial,raw,4,1,3,74,1536,488,1048,488,122,122,1952,2074,4.0,0.0784313725490196,47.44467213114754,50,2085
spatial_local,matched_spatial,codec,4,1,3,74,1536,488,1048,488,122,122,1952,2074,4.0,0.0784313725490196,47.44467213114754,50,2085
spatial_local,matched_spatial,raw,4,2,5,74,1536,912,624,912,228,228,3648,2052,4.0,0.08888888888888889,23.74451754385965,26,2063
spatial_local,matched_spatial,codec,4,2,5,74,1536,912,624,912,228,228,3648,2052,4.0,0.08888888888888889,23.74451754385965,26,2063
spatial_local,matched_spatial,raw,4,4,8,74,1536,1536,0,1536,384,384,6144,1920,4.0,0.1,9.5,11,2053
spatial_local,matched_spatial,codec,4,4,8,74,1536,1536,0,1536,384,384,6144,1920,4.0,0.1,9.5,11,2053
spatial_local,matched_spatial,raw,8,1,3,138,1536,508,1028,508,64,64,2032,2096,4.0,0.08078880407124682,77.73818897637796,93,2112
spatial_local,matched_spatial,codec,8,1,3,138,1536,508,1028,508,64,64,2032,2096,4.0,0.08078880407124682,77.73818897637796,93,2112
spatial_local,matched_spatial,raw,8,2,5,138,1536,969,567,969,122,122,3876,2060,4.0,0.09407766990291262,38.52115583075335,45,2078
spatial_local,matched_spatial,codec,8,2,5,138,1536,969,567,969,122,122,3876,2060,4.0,0.09407766990291262,38.52115583075335,45,2078
spatial_local,matched_spatial,raw,8,4,8,138,1536,1536,0,1536,192,192,6144,1728,4.0,0.1111111111111111,18.166666666666668,21,2061
spatial_local,matched_spatial,codec,8,4,8,138,1536,1536,0,1536,192,192,6144,1728,4.0,0.1111111111111111,18.166666666666668,21,2061
spatial_local,matched_spatial,raw,16,1,3,266,1536,519,1017,519,33,33,2076,2109,4.0,0.0820293978188715,138.63005780346822,179,2139
spatial_local,matched_spatial,codec,16,1,3,266,1536,580,956,580,37,1,2068,2105,3.56551724137931,0.09184481393507522,123.64137931034483,158,2132
spatial_local,matched_spatial,raw,16,2,5,266,1536,1000,536,1000,63,63,4000,2063,4.0,0.09694619486185167,68.638,83,2094
spatial_local,matched_spatial,codec,16,2,5,266,1536,1099,437,1099,69,1,3920,2063,3.56687898089172,0.10654386815317499,62.0400363967243,74,2097
spatial_local,matched_spatial,raw,16,4,8,266,1536,1536,0,1536,96,96,6144,1632,4.0,0.11764705882352941,35.5,39,2077
spatial_local,matched_spatial,codec,16,4,8,266,1536,1536,0,1536,96,0,5472,1536,3.5625,0.125,34.5,38,2076
spatial_local,matched_spatial,raw,32,1,3,522,1536,548,988,548,18,18,2192,2210,4.0,0.08265460030165912,259.5109489051095,349,2273
spatial_local,matched_spatial,codec,32,1,3,522,1536,753,783,753,24,1,2115,2139,2.808764940239044,0.11734455352968677,180.43957503320053,232,2200
spatial_local,matched_spatial,raw,32,2,5,522,1536,1028,508,1028,33,33,4112,2089,4.0,0.0984202967927238,129.22081712062257,157,2160
spatial_local,matched_spatial,codec,32,2,5,522,1536,1427,109,1427,45,1,3992,2063,2.797477224947442,0.13834222006786234,89.66292922214436,100,2126
spatial_local,matched_spatial,raw,32,4,8,522,1536,1536,0,1536,48,48,6144,1584,4.0,0.12121212121212122,70.16666666666667,77,2109
spatial_local,matched_spatial,codec,32,4,8,522,1536,1536,0,1536,48,0,4272,1152,2.78125,0.16666666666666666,61.166666666666664,68,2100
spatial_local_mirror,matched_spatial,raw,4,1,3,74,1536,488,1048,488,122,122,1952,2074,4.0,0.0784313725490196,47.44467213114754,50,2085
spatial_local_mirror,matched_spatial,codec,4,1,3,74,1536,488,1048,488,122,122,1952,2074,4.0,0.0784313725490196,47.44467213114754,50,2085
spatial_local_mirror,matched_spatial,raw,4,2,5,74,1536,912,624,912,228,228,3648,2052,4.0,0.08888888888888889,23.74451754385965,26,2063
spatial_local_mirror,matched_spatial,codec,4,2,5,74,1536,912,624,912,228,228,3648,2052,4.0,0.08888888888888889,23.74451754385965,26,2063
spatial_local_mirror,matched_spatial,raw,4,4,8,74,1536,1536,0,1536,384,384,6144,1920,4.0,0.1,9.5,11,2053
spatial_local_mirror,matched_spatial,codec,4,4,8,74,1536,1536,0,1536,384,384,6144,1920,4.0,0.1,9.5,11,2053
spatial_local_mirror,matched_spatial,raw,8,1,3,138,1536,508,1028,508,64,64,2032,2096,4.0,0.08078880407124682,77.73818897637796,93,2112
spatial_local_mirror,matched_spatial,codec,8,1,3,138,1536,508,1028,508,64,64,2032,2096,4.0,0.08078880407124682,77.73818897637796,93,2112
spatial_local_mirror,matched_spatial,raw,8,2,5,138,1536,969,567,969,122,122,3876,2060,4.0,0.09407766990291262,38.52115583075335,45,2078
spatial_local_mirror,matched_spatial,codec,8,2,5,138,1536,969,567,969,122,122,3876,2060,4.0,0.09407766990291262,38.52115583075335,45,2078
spatial_local_mirror,matched_spatial,raw,8,4,8,138,1536,1536,0,1536,192,192,6144,1728,4.0,0.1111111111111111,18.166666666666668,21,2061
spatial_local_mirror,matched_spatial,codec,8,4,8,138,1536,1536,0,1536,192,192,6144,1728,4.0,0.1111111111111111,18.166666666666668,21,2061
spatial_local_mirror,matched_spatial,raw,16,1,3,266,1536,519,1017,519,33,33,2076,2109,4.0,0.0820293978188715,138.63005780346822,179,2139
spatial_local_mirror,matched_spatial,codec,16,1,3,266,1536,580,956,580,37,1,2068,2105,3.56551724137931,0.09184481393507522,123.64137931034483,158,2132
spatial_local_mirror,matched_spatial,raw,16,2,5,266,1536,1000,536,1000,63,63,4000,2063,4.0,0.09694619486185167,68.638,83,2094
spatial_local_mirror,matched_spatial,codec,16,2,5,266,1536,1099,437,1099,69,1,3920,2063,3.56687898089172,0.10654386815317499,62.0400363967243,74,2097
spatial_local_mirror,matched_spatial,raw,16,4,8,266,1536,1536,0,1536,96,96,6144,1632,4.0,0.11764705882352941,35.5,39,2077
spatial_local_mirror,matched_spatial,codec,16,4,8,266,1536,1536,0,1536,96,0,5472,1536,3.5625,0.125,34.5,38,2076
spatial_local_mirror,matched_spatial,raw,32,1,3,522,1536,548,988,548,18,18,2192,2210,4.0,0.08265460030165912,259.5109489051095,349,2273
spatial_local_mirror,matched_spatial,codec,32,1,3,522,1536,753,783,753,24,1,2115,2139,2.808764940239044,0.11734455352968677,180.43957503320053,232,2200
spatial_local_mirror,matched_spatial,raw,32,2,5,522,1536,1028,508,1028,33,33,4112,2089,4.0,0.0984202967927238,129.22081712062257,157,2160
spatial_local_mirror,matched_spatial,codec,32,2,5,522,1536,1427,109,1427,45,1,3992,2063,2.797477224947442,0.13834222006786234,89.66292922214436,100,2126
spatial_local_mirror,matched_spatial,raw,32,4,8,522,1536,1536,0,1536,48,48,6144,1584,4.0,0.12121212121212122,70.16666666666667,77,2109
spatial_local_mirror,matched_spatial,codec,32,4,8,522,1536,1536,0,1536,48,0,4272,1152,2.78125,0.16666666666666666,61.166666666666664,68,2100
timing_pair_s3901,timing_pair,raw,4,1,3,74,1259,491,768,491,123,123,1964,2087,4.0,0.07842197731991694,75.63951120162933,101,2103
timing_pair_s3901,timing_pair,codec,4,1,3,74,1259,491,768,491,123,123,1964,2087,4.0,0.07842197731991694,75.63951120162933,101,2103
timing_pair_s3901,timing_pair,raw,4,2,5,74,1259,907,352,907,228,228,3628,2042,4.0,0.08883447600391772,28.679162072767365,49,2057
timing_pair_s3901,timing_pair,codec,4,2,5,74,1259,907,352,907,228,228,3628,2042,4.0,0.08883447600391772,28.679162072767365,49,2057
timing_pair_s3901,timing_pair,raw,4,4,8,74,1259,1252,7,1252,332,332,5008,1584,4.0,0.09880050505050506,9.222044728434504,16,2050
timing_pair_s3901,timing_pair,codec,4,4,8,74,1259,1252,7,1252,332,332,5008,1584,4.0,0.09880050505050506,9.222044728434504,16,2050
